stress_case,round,datetime,year,month,day,day_of_week,season,date,hour,load_mw,total_generation_mw,market_price,total_production_cost,total_consumer_payment,total_generator_profit,marginal_gen_id,marginal_firm_id,marginal_technology_group,backstop_dispatch_mw,backstop_dispatched,reserve_margin_excluding_backstop,reserve_margin_including_backstop
high,110,2020-07-05 13:00:00,2020,7,5,Sunday,summer,2020-07-05,14,6109.3,6109.3,44.2559997,161242.25516703003,270373.17896721,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.3219190414613786,0.4037614784017809
high,111,2020-07-05 14:00:00,2020,7,5,Sunday,summer,2020-07-05,15,6208.7,6208.7,44.2559997,165641.30153721,274772.22533739,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.3007553916278771,0.3812875481179636
high,112,2020-07-05 15:00:00,2020,7,5,Sunday,summer,2020-07-05,16,6204.0,6204.0,44.2559997,165433.29833862,274564.22213879996,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.3017408123791103,0.382333978078659
high,113,2020-07-05 16:00:00,2020,7,5,Sunday,summer,2020-07-05,17,6155.9,6155.9,44.2559997,163304.58475305,272435.50855322997,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.3119121493201644,0.3931350411800063
high,114,2020-07-05 17:00:00,2020,7,5,Sunday,summer,2020-07-05,18,5963.3,5963.3,40.20162924,155241.861132132,239734.37564689203,84492.51451476001,315_CT_6,Firm_CT,Gas_CT,0.0,False,0.35428370197709325,0.43812989452148976
high,115,2020-07-05 18:00:00,2020,7,5,Sunday,summer,2020-07-05,19,5714.2,5714.2,30.91117344,147065.287445688,176632.627270848,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.4133211998179973,0.500822512337685
high,116,2020-07-05 19:00:00,2020,7,5,Sunday,summer,2020-07-05,20,5653.0,5653.0,30.91117344,145173.52363116,174740.86345632,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.42862197063506113,0.5170705819918626
high,117,2020-07-05 20:00:00,2020,7,5,Sunday,summer,2020-07-05,21,5459.6,5459.6,30.84120348,139202.11776196802,168380.63451940802,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.47922924756392393,0.5708110484284561
high,118,2020-07-05 21:00:00,2020,7,5,Sunday,summer,2020-07-05,22,4953.9,4953.9,30.41360928,123711.80728315198,150665.979012192,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6302307273057592,0.7311613072528715
high,119,2020-07-05 22:00:00,2020,7,5,Sunday,summer,2020-07-05,23,4744.1,4744.1,28.691570820000003,117508.22981374201,136115.681127162,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7023249931493853,0.8077190615712146
high,120,2020-07-05 23:00:00,2020,7,5,Sunday,summer,2020-07-05,24,4411.7,4411.7,28.691570820000003,107971.151673174,126578.602986594,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8305868486071131,0.943921844187048
high,121,2020-07-06 00:00:00,2020,7,6,Monday,summer,2020-07-06,1,4163.0,4163.0,28.691570820000003,100835.55801024,119443.00932366001,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.9399471534950756,1.0600528465049242
high,122,2020-07-06 01:00:00,2020,7,6,Monday,summer,2020-07-06,2,3986.1,3986.1,28.20955554,95832.755237934,112446.109337994,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0260404907052005,1.1514763804219665
high,123,2020-07-06 02:00:00,2020,7,6,Monday,summer,2020-07-06,3,3867.9,3867.9,28.20955554,92498.385773106,109111.739873166,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0879547041030015,1.2172238165412756
high,124,2020-07-06 03:00:00,2020,7,6,Monday,summer,2020-07-06,4,3834.1,3834.1,28.20955554,91544.902795854,108158.256895914,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.1063613364283666,1.2367700372968886
high,125,2020-07-06 04:00:00,2020,7,6,Monday,summer,2020-07-06,5,3832.0,3832.0,28.20955554,91485.66272922,108099.01682928,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.1075156576200418,1.2379958246346554
high,126,2020-07-06 05:00:00,2020,7,6,Monday,summer,2020-07-06,6,3869.7,3869.7,28.20955554,92549.162973078,109162.51707313799,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0869834870920227,1.2161924697004936
high,127,2020-07-06 06:00:00,2020,7,6,Monday,summer,2020-07-06,7,4126.0,4126.0,28.20955554,99779.27205798,116392.62615804,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9573436742607853,1.0785264178380998
high,128,2020-07-06 07:00:00,2020,7,6,Monday,summer,2020-07-06,8,4482.9,4482.9,28.691570820000003,110013.99151555798,128621.442828978,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.801512413839256,0.9130473577371792
high,129,2020-07-06 08:00:00,2020,7,6,Monday,summer,2020-07-06,9,4856.0,4856.0,30.41360928,120734.31493464,147688.48666368,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6630971993410215,0.7660626029654036
high,130,2020-07-06 09:00:00,2020,7,6,Monday,summer,2020-07-06,10,5231.8,5231.8,30.84120348,132176.491609224,161355.008366664,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5436369891815436,0.6392063916816391
high,131,2020-07-06 10:00:00,2020,7,6,Monday,summer,2020-07-06,11,5540.3,5540.3,30.84120348,141691.00288280402,170869.51964024402,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.45768279696045333,0.547930617475588
high,132,2020-07-06 11:00:00,2020,7,6,Monday,summer,2020-07-06,12,5839.7,5839.7,30.91117344,150944.639712408,180511.979537568,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.3829477541654538,0.4685685908522699
high,133,2020-07-06 12:00:00,2020,7,6,Monday,summer,2020-07-06,13,6031.0,6031.0,40.20162924,157963.51143168,242456.02594644003,84492.51451476001,315_CT_8,Firm_CT,Gas_CT,0.0,False,0.33908141270104464,0.42198640358149553
high,134,2020-07-06 13:00:00,2020,7,6,Monday,summer,2020-07-06,14,6111.2,6111.2,44.2559997,161326.34156645997,270457.26536664,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.3215080507919885,0.4033250425448358
high,135,2020-07-06 14:00:00,2020,7,6,Monday,summer,2020-07-06,15,6136.7,6136.7,44.2559997,162454.86955881,271585.79335899,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.3160167516743526,0.39749376700832695
high,136,2020-07-06 15:00:00,2020,7,6,Monday,summer,2020-07-06,16,6131.5,6131.5,44.2559997,162224.73836037,271355.66216054995,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.31713283862023967,0.398678952947892
high,137,2020-07-06 16:00:00,2020,7,6,Monday,summer,2020-07-06,17,6073.9,6073.9,40.20162924,159688.161326076,244180.675840836,84492.51451476001,315_CT_8,Firm_CT,Gas_CT,0.0,False,0.32962347091654465,0.41194290324173943
high,138,2020-07-06 17:00:00,2020,7,6,Monday,summer,2020-07-06,18,5824.7,5824.7,30.91117344,150480.972110808,180048.311935968,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.38650917643827154,0.4723505073222656
high,139,2020-07-06 18:00:00,2020,7,6,Monday,summer,2020-07-06,19,5599.3,5599.3,30.91117344,143513.59361743202,173080.933442592,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.4423231475362992,0.5316200239315629
high,140,2020-07-06 19:00:00,2020,7,6,Monday,summer,2020-07-06,20,5548.2,5548.2,30.84120348,141934.648390296,171113.165147736,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.455607223964529,0.5457265419415307
high,141,2020-07-06 20:00:00,2020,7,6,Monday,summer,2020-07-06,21,5374.4,5374.4,30.84120348,136574.447225472,165752.96398291198,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5026793688597797,0.5957130098243526
high,142,2020-07-06 21:00:00,2020,7,6,Monday,summer,2020-07-06,22,5031.0,5031.0,30.41360928,126056.69655864,153010.86828768,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6052474657125819,0.7046312860266348
high,143,2020-07-06 22:00:00,2020,7,6,Monday,summer,2020-07-06,23,4648.3,4648.3,28.691570820000003,114759.57732918601,133367.02864260602,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7374093754706021,0.8449755824710108
high,144,2020-07-06 23:00:00,2020,7,6,Monday,summer,2020-07-06,24,4320.4,4320.4,28.691570820000003,105351.61125730799,123959.062570728,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8692713637626148,0.9850013887603002
high,145,2020-07-07 00:00:00,2020,7,7,Tuesday,summer,2020-07-07,1,4079.1,4079.1,28.20955554,98456.24390315398,115069.59800321399,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9798484959917628,1.1024245544360274
high,146,2020-07-07 01:00:00,2020,7,7,Tuesday,summer,2020-07-07,2,3890.1,3890.1,28.20955554,93124.637906094,109737.992006154,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0760391763707875,1.2045705765918613
high,147,2020-07-07 02:00:00,2020,7,7,Tuesday,summer,2020-07-07,3,3769.8,3769.8,28.092938940000003,89732.45109715199,105904.76121601202,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.1422887155817283,1.274921746511751
high,148,2020-07-07 03:00:00,2020,7,7,Tuesday,summer,2020-07-07,4,3681.2,3681.2,28.092938940000003,87243.41670706798,103415.72682592801,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.1938498315766597,1.3296751059437142
high,149,2020-07-07 04:00:00,2020,7,7,Tuesday,summer,2020-07-07,5,3629.6,3629.6,28.092938940000003,85793.821057764,101966.13117662401,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.2250385717434429,1.3627947983248845
high,150,2020-07-07 05:00:00,2020,7,7,Tuesday,summer,2020-07-07,6,3589.3,3589.3,28.092938940000003,84661.675618482,100833.98573734202,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.250020895439222,1.3893238235867718
high,151,2020-07-07 06:00:00,2020,7,7,Tuesday,summer,2020-07-07,7,3704.9,3704.9,28.092938940000003,87909.219359946,104081.52947880601,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.1798159194580151,1.3147723285378823
high,152,2020-07-07 07:00:00,2020,7,7,Tuesday,summer,2020-07-07,8,4003.0,4003.0,28.20955554,96309.49672656,112922.85082662001,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0174868848363725,1.142393205096178
high,153,2020-07-07 08:00:00,2020,7,7,Tuesday,summer,2020-07-07,9,4392.7,4392.7,28.691570820000003,107426.01182759399,126033.463141014,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8385047920413413,0.9523300020488539
high,154,2020-07-07 09:00:00,2020,7,7,Tuesday,summer,2020-07-07,10,4727.3,4727.3,28.691570820000003,117026.21142396601,135633.662737386,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.708374759376388,0.8141433799420388
high,155,2020-07-07 10:00:00,2020,7,7,Tuesday,summer,2020-07-07,11,5049.0,5049.0,30.41360928,126604.14152568,153558.31325472,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.5995246583481877,0.6985541691424044
high,156,2020-07-07 11:00:00,2020,7,7,Tuesday,summer,2020-07-07,12,5331.7,5331.7,30.84120348,135257.527836876,164436.044594316,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.514713881126095,0.608492600859013
high,157,2020-07-07 12:00:00,2020,7,7,Tuesday,summer,2020-07-07,13,5497.0,5497.0,30.84120348,140355.57877212,169534.09552956,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.469164999090413,0.5601237038384574
high,158,2020-07-07 13:00:00,2020,7,7,Tuesday,summer,2020-07-07,14,5570.5,5570.5,30.91117344,142623.35182236,172190.69164752,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.44978009155372045,0.5395386410555605
high,159,2020-07-07 14:00:00,2020,7,7,Tuesday,summer,2020-07-07,15,5585.5,5585.5,30.91117344,143087.01942396,172654.35924912,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.44588667084415,0.5354041715155313
high,160,2020-07-07 15:00:00,2020,7,7,Tuesday,summer,2020-07-07,16,5566.2,5566.2,30.91117344,142490.433776568,172057.773601728,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.45090007545542754,0.5407279652186412
high,161,2020-07-07 16:00:00,2020,7,7,Tuesday,summer,2020-07-07,17,5519.4,5519.4,30.84120348,141046.421730072,170224.938487512,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.4632025220132625,0.5537920788491504
high,162,2020-07-07 17:00:00,2020,7,7,Tuesday,summer,2020-07-07,18,5325.6,5325.6,30.84120348,135069.39649564802,164247.91325308802,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5164488508337088,0.6103349857293074
high,163,2020-07-07 18:00:00,2020,7,7,Tuesday,summer,2020-07-07,19,5083.9,5083.9,30.41360928,127665.57648955198,154619.748218592,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.5885442278565669,0.6868939200220305
high,164,2020-07-07 19:00:00,2020,7,7,Tuesday,summer,2020-07-07,20,5029.3,5029.3,30.41360928,126004.993422864,152959.165151904,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6057900701886942,0.7052074841429223
high,165,2020-07-07 20:00:00,2020,7,7,Tuesday,summer,2020-07-07,21,4847.4,4847.4,30.41360928,120472.757894832,147426.92962387198,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6660477781903702,0.7691958575731321
high,166,2020-07-07 21:00:00,2020,7,7,Tuesday,summer,2020-07-07,22,4650.9,4650.9,28.691570820000003,114834.175413318,133441.626726738,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7364381087531446,0.843944182846331
high,167,2020-07-07 22:00:00,2020,7,7,Tuesday,summer,2020-07-07,23,4332.9,4332.9,28.691570820000003,105710.255892558,124317.707205978,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.863878695561864,0.9792748505619795
high,168,2020-07-07 23:00:00,2020,7,7,Tuesday,summer,2020-07-07,24,4006.6,4006.6,28.20955554,96411.051126504,113024.40522656399,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.01567413767284,1.140468227424749
high,169,2020-07-08 00:00:00,2020,7,8,Wednesday,summer,2020-07-08,1,3753.2,3753.2,28.092938940000003,89266.10831074798,105438.418429608,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.151763828199936,1.2849834807630822
high,170,2020-07-08 01:00:00,2020,7,8,Wednesday,summer,2020-07-08,2,3578.8,3578.8,28.092938940000003,84366.699759612,100539.00987847202,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.256622331507768,1.3963339666927461
high,171,2020-07-08 02:00:00,2020,7,8,Wednesday,summer,2020-07-08,3,3484.9,3484.9,28.092938940000003,81728.772793146,97901.08291200601,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.3174266119544318,1.4609027518723634
high,172,2020-07-08 03:00:00,2020,7,8,Wednesday,summer,2020-07-08,4,3475.3,3475.3,28.092938940000003,81459.080579322,97631.39069818202,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.3238281587201102,1.4677006301614246
high,173,2020-07-08 04:00:00,2020,7,8,Wednesday,summer,2020-07-08,5,3526.8,3526.8,28.092938940000003,82905.866934732,99078.17705359202,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.2898945219462399,1.4316660995803558
high,174,2020-07-08 05:00:00,2020,7,8,Wednesday,summer,2020-07-08,6,3654.1,3654.1,28.092938940000003,86482.09806179398,102654.408180654,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.2101201390219205,1.3469527380203061
high,175,2020-07-08 06:00:00,2020,7,8,Wednesday,summer,2020-07-08,7,3959.9,3959.9,28.20955554,95093.66488278599,111707.018982846,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.039445440541428,1.1657112553347306
high,176,2020-07-08 07:00:00,2020,7,8,Wednesday,summer,2020-07-08,8,4330.1,4330.1,28.691570820000003,105629.91949426201,124237.37080768202,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8650839472529501,0.9805547215999628
high,177,2020-07-08 08:00:00,2020,7,8,Wednesday,summer,2020-07-08,9,4652.6,4652.6,28.691570820000003,114882.95108371202,133490.402397132,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7358036366762668,0.8432704294373037
high,178,2020-07-08 09:00:00,2020,7,8,Wednesday,summer,2020-07-08,10,4949.8,4949.8,30.41360928,123587.111485104,150541.283214144,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6315810739827872,0.7325952563739948
high,179,2020-07-08 10:00:00,2020,7,8,Wednesday,summer,2020-07-08,11,5203.6,5203.6,30.84120348,131306.76967108803,160485.28642852802,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5520024598354984,0.6480897839956952
high,180,2020-07-08 11:00:00,2020,7,8,Wednesday,summer,2020-07-08,12,5455.7,5455.7,30.84120348,139081.837068396,168260.353825836,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.48028667265428826,0.5719339406492292
high,181,2020-07-08 12:00:00,2020,7,8,Wednesday,summer,2020-07-08,13,5658.6,5658.6,30.91117344,145346.62620242403,174913.966027584,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.42720814335701407,0.5155692220690629
high,182,2020-07-08 13:00:00,2020,7,8,Wednesday,summer,2020-07-08,14,5899.3,5899.3,30.91117344,152786.94564943202,182354.285474592,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.36897598020104083,0.45373179868797986
high,183,2020-07-08 14:00:00,2020,7,8,Wednesday,summer,2020-07-08,15,6020.3,6020.3,40.20162924,157533.353998812,242025.86851357203,84492.51451476001,315_CT_7,Firm_CT,Gas_CT,0.0,False,0.34146138896732725,0.4245137285517333
high,184,2020-07-08 15:00:00,2020,7,8,Wednesday,summer,2020-07-08,16,5961.0,5961.0,40.20162924,155149.39738488,239641.91189964002,84492.51451476001,315_CT_6,Firm_CT,Gas_CT,0.0,False,0.35480624056366383,0.4386847844321422
high,185,2020-07-08 16:00:00,2020,7,8,Wednesday,summer,2020-07-08,17,5821.0,5821.0,30.91117344,150366.60076908002,179933.94059424,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.38739048273492527,0.4732863769111837
high,186,2020-07-08 17:00:00,2020,7,8,Wednesday,summer,2020-07-08,18,5577.9,5577.9,30.91117344,142852.094505816,172419.434330976,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.44785672027106993,0.5374961903225228
high,187,2020-07-08 18:00:00,2020,7,8,Wednesday,summer,2020-07-08,19,5347.2,5347.2,30.84120348,135735.566490816,164914.083248256,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5103231597845601,0.6038300418910831
high,188,2020-07-08 19:00:00,2020,7,8,Wednesday,summer,2020-07-08,20,5308.0,5308.0,30.84120348,134526.59131440002,163705.10807184,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5214770158251696,0.6156744536548606
high,189,2020-07-08 20:00:00,2020,7,8,Wednesday,summer,2020-07-08,21,5098.1,5098.1,30.41360928,128097.44974132802,155051.621470368,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.5841195739589258,0.682195327671093
high,190,2020-07-08 21:00:00,2020,7,8,Wednesday,summer,2020-07-08,22,4704.4,4704.4,28.691570820000003,116369.17445218799,134976.625765608,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7166907575886405,0.8229742368846189
high,191,2020-07-08 22:00:00,2020,7,8,Wednesday,summer,2020-07-08,23,4261.2,4261.2,28.691570820000003,103653.07026476398,122260.52157818401,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8952407772458464,1.0125786163522013
high,192,2020-07-08 23:00:00,2020,7,8,Wednesday,summer,2020-07-08,24,3929.8,3929.8,28.20955554,94244.557261032,110857.911361092,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0550664155936689,1.1822993536566746
high,193,2020-07-09 00:00:00,2020,7,9,Thursday,summer,2020-07-09,1,3697.2,3697.2,28.092938940000003,87692.903730108,103865.21384896801,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.184355728659526,1.3195932056691553
high,194,2020-07-09 01:00:00,2020,7,9,Thursday,summer,2020-07-09,2,3534.0,3534.0,28.092938940000003,83108.1360951,99280.44621396001,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.2852292020373515,1.4267119411431803
high,195,2020-07-09 02:00:00,2020,7,9,Thursday,summer,2020-07-09,3,3453.0,3453.0,28.092938940000003,80832.60804095998,97004.91815982001,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.3388357949609038,1.4836374167390676
high,196,2020-07-09 03:00:00,2020,7,9,Thursday,summer,2020-07-09,4,3460.4,3460.4,28.092938940000003,81040.49578911599,97212.80590797601,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.3338342388163218,1.4783262050629986
high,197,2020-07-09 04:00:00,2020,7,9,Thursday,summer,2020-07-09,5,3506.7,3506.7,28.092938940000003,82341.19886203799,98513.50898089801,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.3030199332705963,1.4456041292383155
high,198,2020-07-09 05:00:00,2020,7,9,Thursday,summer,2020-07-09,6,3678.8,3678.8,28.092938940000003,87175.993653612,103348.30377247202,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.195281069914102,1.3311949548765902
high,199,2020-07-09 06:00:00,2020,7,9,Thursday,summer,2020-07-09,7,4052.6,4052.6,28.20955554,97708.69068134399,114322.044781404,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9927947490499927,1.1161723338103933
high,200,2020-07-09 07:00:00,2020,7,9,Thursday,summer,2020-07-09,8,4466.7,4466.7,28.691570820000003,109549.188068274,128156.63938169401,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8080462086103837,0.9199856717487185
high,201,2020-07-09 08:00:00,2020,7,9,Thursday,summer,2020-07-09,9,4871.7,4871.7,30.41360928,121211.808600336,148165.980329376,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6577375454153582,0.7603711230166061
high,202,2020-07-09 09:00:00,2020,7,9,Thursday,summer,2020-07-09,10,5245.0,5245.0,30.84120348,132583.59549516,161762.1122526,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5397521448999048,0.6350810295519542
high,203,2020-07-09 10:00:00,2020,7,9,Thursday,summer,2020-07-09,11,5567.8,5567.8,30.91117344,142539.891654072,172107.231479232,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.4504831351700851,0.5402852113940875
